Flight Number,From,To,Aircraft,STD,Optimal_STD,Predicted_Delay,CascadingDelay,TotalPredictedDelay,Runway,FlightType
AI2841,Mumbai (BOM),Goa (GOI),A21N (VT-TVI),11:30:00,09:56:31,89.5503857012558,0.0,89.5503857012558,R3,Domestic
AI2841,Mumbai (BOM),Goa (GOI),A21N (VT-TVI),11:30:00,11:24:33,5.935128388219001,0.0,5.935128388219001,R1,Domestic
AI2841,Mumbai (BOM),Goa (GOI),A21N (VT-TVI),11:30:00,11:18:01,11.749045915270376,0.0,11.749045915270376,R2,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWU),11:30:00,11:14:39,10.02813869098973,6.755393192010688,16.783531883000418,R3,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWS),11:30:00,11:59:14,-31.713325851441788,5.36145596896554,-26.351869882476247,R1,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWT),11:30:00,11:21:34,4.346110919643187,5.383339696798521,9.729450616441708,R2,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-IWU),11:30:00,11:25:14,3.593488632038077,0.0,3.593488632038077,R3,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCQ),11:30:00,09:31:33,119.59593065073105,0.0,119.59593065073105,R1,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCH),11:30:00,11:57:22,-25.738022709898647,22.21127869038133,-3.5267440195173165,R2,Domestic
6E5217,Mumbai (BOM),Bengaluru (BLR),A21N (VT-NCB),11:30:00,11:30:24,-5.244055159357693,0.0,-5.244055159357693,R3,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TQP),11:40:00,11:36:24,2.4715553410113142,62.91608001882997,65.38763535984128,R1,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TQE),11:40:00,11:59:15,-24.58711286566872,0.0,-24.58711286566872,R2,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TNS),11:40:00,11:37:15,0.8494575346796582,50.88247988544209,51.731937420121746,R3,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TQC),11:40:00,11:39:48,-0.6037174345507944,17.34824643341641,16.744528998865615,R1,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TQT),11:40:00,10:42:51,61.21649243398227,14.193586974532113,75.41007940851438,R2,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-EXU),11:40:00,11:59:15,-22.688812030277255,18.634831796988077,-4.0539802332891774,R3,Domestic
AI2419,Mumbai (BOM),Delhi (DEL),A20N (VT-TNS),11:40:00,11:53:44,-13.291426460215366,10.759358262919262,-2.5320681972961037,R1,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQH),11:40:00,11:33:20,7.784487971502097,41.30331938810818,49.087807359610274,R2,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-ATV),11:40:00,11:38:43,1.5022835572013642,0.0,1.5022835572013642,R3,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQL),11:40:00,11:30:59,8.44721068774978,7.927275929911957,16.374486617661738,R1,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQE),11:40:00,11:31:43,9.222206067140817,68.9501954865175,78.17240155365832,R2,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQC),11:40:00,10:45:52,60.463212007287666,0.0,60.463212007287666,R3,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TQB),11:40:00,11:57:59,-25.7654955486199,0.0,-25.7654955486199,R1,Domestic
AI2471,Mumbai (BOM),Kolkata (CCU),A20N (VT-TNF),11:40:00,11:36:52,5.774299006018217,71.08486826128879,76.859167267307,R2,Domestic
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCB),11:45:00,11:13:44,37.2607435609755,29.36397911571992,66.62472267669543,R3,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCG),11:45:00,12:15:27,-28.580901176369128,3.7294384757333927,-24.851462700635736,R1,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCC),11:45:00,11:48:17,-3.837095163091161,84.31850051796627,80.48140535487511,R2,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCP),11:45:00,11:48:17,-3.837095163091161,0.0,-3.837095163091161,R3,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCN),11:45:00,10:22:56,77.41102977860963,12.234789466539281,89.64581924514891,R1,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCO),11:45:00,12:14:46,-28.435145737437885,4.499304618492774,-23.935841118945113,R2,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCS),11:45:00,11:49:34,-2.883436640695801,0.0,-2.883436640695801,R3,International
SQ421,Mumbai (BOM),Singapore (SIN),B78X (9V-SCL),11:45:00,12:14:12,-29.258548935826383,29.03326522688557,-0.22528370894081107,R1,International
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-ICQ),11:50:00,12:11:56,-25.025175802787913,22.872415741470846,-2.1527600613170677,R2,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-IMB),11:50:00,11:41:19,12.317599751969988,67.29909991609335,79.61669966806335,R3,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-ILD),11:50:00,11:57:54,-6.726875266393681,0.0,-6.726875266393681,R1,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-IRY),11:50:00,11:52:38,0.7132368168472346,4.934739603790226,5.647976420637461,R2,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-IBY),11:50:00,10:49:45,60.045325460307104,0.0,60.045325460307104,R3,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-ILH),11:50:00,11:55:35,-6.070285326412742,8.570088556465137,2.499803230052395,R1,Domestic
6E5206,Mumbai (BOM),Chennai (MAA),A21N (VT-IML),11:50:00,12:06:32,-14.37622813858519,40.871041856052344,26.494813717467153,R2,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ICW),11:55:00,11:31:25,26.147222707471645,0.0,26.147222707471645,R3,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ILO),11:55:00,12:03:44,-9.952778450561249,0.0,-9.952778450561249,R1,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IML),11:55:00,11:45:25,8.041121979093099,0.0,8.041121979093099,R2,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ILG),11:55:00,11:50:52,3.3302415564471644,0.0,3.3302415564471644,R3,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-IUO),11:55:00,10:14:54,89.75314258057637,0.0,89.75314258057637,R1,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ICG),11:55:00,12:07:42,-18.006185778832034,51.65423890623009,33.64805312739806,R2,Domestic
6E5097,Mumbai (BOM),Hyderabad (HYD),A21N (VT-ICG),11:55:00,12:03:49,-9.623060744843658,3.51731655296332,-6.105744191880337,R3,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A321 (VT-PPV),12:00:00,11:49:20,14.822782006678542,0.0,14.822782006678542,R1,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-RTL),12:00:00,12:00:13,0.41214621725369294,4.091388915842125,4.503535133095818,R2,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-RTN),12:00:00,11:44:53,16.013829269932746,0.0,16.013829269932746,R3,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-RTN),12:00:00,11:44:53,16.013829269932746,0.0,16.013829269932746,R1,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-RTK),12:00:00,10:51:13,75.94562487203554,4.872653697612485,80.81827856964802,R2,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-RTN),12:00:00,12:07:02,-5.984443559312361,7.811790673342528,1.8273471140301671,R3,Domestic
AI2503,Mumbai (BOM),Coimbatore (CJB),A20N (VT-EXQ),12:00:00,12:00:47,0.802708951945625,0.0,0.802708951945625,R1,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A320 (VT-IAR),12:00:00,12:13:40,-14.915042232058916,38.19288515975084,23.27784292769192,R2,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A320 (VT-IAX),12:00:00,11:52:03,4.652581351402667,0.0,4.652581351402667,R3,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A20N (VT-IQG),12:00:00,11:48:28,12.088997010734742,35.52005127262851,47.60904828336325,R1,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A20N (VT-IIH),12:00:00,11:55:11,2.1879047954543447,0.0,2.1879047954543447,R2,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A20N (VT-IIS),12:00:00,10:40:25,81.09391771367162,8.702510977782298,89.79642869145391,R3,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A20N (VT-IVY),12:00:00,12:19:49,-25.921970811183325,0.0,-25.921970811183325,R1,Domestic
6E5276,Mumbai (BOM),Gwalior (GWL),A20N (VT-IVY),12:00:00,12:18:04,-20.4520023126696,6.012038235495955,-14.439964077173645,R2,Domestic
